mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf_type,param_n_estimators_clf,param_n_estimators_reg,param_reg_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.5426042079925537,0.4569634799725921,0.9865384101867676,0.05505815769724248,random_forest,150,400,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5257900920923855,0.49412734968729505,0.5397162251561757,0.5198778889786188,0.019075324389956454,82
3.4313486417134604,0.14265990775716114,0.8374701340993246,0.016217231574453133,random_forest,150,400,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 150, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.5477275487397535,0.4820553745872716,0.5300493245291819,0.5199440826187356,0.027746417787166164,79
16.424951712290447,0.16219146578892274,1.8394813537597656,0.3408182022269795,random_forest,300,100,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.5306234047072508,0.5295502606160136,0.5147692009455169,0.5249809554229271,0.007234079378899087,63
20.023902734120686,0.06668135089155067,1.858813206354777,0.010402026723121386,random_forest,300,100,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.5637900243213176,0.5372153512457631,0.5505582070103746,0.5505211941924851,0.010849096421044056,12
5.806854883829753,0.09152760952432078,0.8534727096557617,0.07062240445019648,random_forest,300,100,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.5374755177778111,0.5036512157993964,0.5419967651499509,0.5277078329090529,0.017110445922895158,58
5.145248572031657,0.197146731416599,0.9010860919952393,0.15458252330924593,random_forest,300,100,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.5594129744251792,0.4915792406993731,0.5323298645229572,0.5277740265491698,0.02787974895305963,55
19.146480480829876,0.36247569316412526,3.6921077569325766,0.6456985867026863,random_forest,300,200,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.5306251938647455,0.5295705767864595,0.5147933268987275,0.5249963658499774,0.007227473379450419,62
23.65830175081889,0.33907915166479613,4.919445514678955,0.1204584692448546,random_forest,300,200,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.564428298746902,0.5373077918002813,0.5538135144040546,0.5518498683170793,0.011158626072134973,11
7.157343149185181,0.5664870576532527,3.74005397160848,0.7973757745226493,random_forest,300,200,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.5374755177778111,0.5036512157993964,0.5419967651499509,0.5277078329090529,0.017110445922895158,58
5.069538434346517,0.26730643790631287,2.168490250905355,0.47831832287895876,random_forest,300,200,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.5594129744251792,0.4915792406993731,0.5323298645229572,0.5277740265491698,0.02787974895305963,55
